day,type,value_buy,value_sell
2015-10-06,Oficial,9.41,9.46
2015-10-06,Blue,15.61,15.77
2015-10-05,Oficial,9.40,9.45
2015-10-05,Blue,15.70,15.85
2015-10-04,Oficial,9.40,9.45
2015-10-04,Blue,15.74,15.89
2015-10-03,Oficial,9.40,9.45
2015-10-03,Blue,15.74,15.89
2015-10-02,Oficial,9.39,9.44
2015-10-02,Blue,15.73,15.88
2015-10-01,Oficial,9.38,9.43
2015-10-01,Blue,15.80,15.95
2015-09-30,Oficial,9.38,9.43
2015-09-30,Blue,15.85,16.00
2015-09-29,Oficial,9.37,9.42
2015-09-29,Blue,15.86,16.01
2015-09-28,Oficial,9.37,9.42
2015-09-28,Blue,15.89,16.04
2015-09-27,Oficial,9.37,9.42
2015-09-27,Blue,15.91,16.06
2015-09-26,Oficial,9.37,9.42
2015-09-26,Blue,15.91,16.06
2015-09-25,Oficial,9.37,9.42
2015-09-25,Blue,15.88,16.03
2015-09-24,Oficial,9.36,9.41
2015-09-24,Blue,15.81,15.96
2015-09-23,Oficial,9.36,9.41
2015-09-23,Blue,15.78,15.93
2015-09-22,Oficial,9.35,9.40
2015-09-22,Blue,15.77,15.92
2015-09-21,Oficial,9.34,9.39
2015-09-21,Blue,15.72,15.87
2015-09-20,Oficial,9.34,9.39
2015-09-20,Blue,15.71,15.86
2015-09-19,Oficial,9.34,9.39
2015-09-19,Blue,15.71,15.86
2015-09-18,Oficial,9.34,9.39
2015-09-18,Blue,15.74,15.89
2015-09-17,Oficial,9.33,9.38
2015-09-17,Blue,15.72,15.87
2015-09-16,Oficial,9.33,9.38
2015-09-16,Blue,15.60,15.75
2015-09-15,Oficial,9.32,9.37
2015-09-15,Blue,15.50,15.65
2015-09-14,Oficial,9.32,9.37
2015-09-14,Blue,15.42,15.57
2015-09-13,Oficial,9.32,9.37
2015-09-13,Blue,15.37,15.52
2015-09-12,Oficial,9.32,9.37
2015-09-12,Blue,15.37,15.52
2015-09-11,Oficial,9.31,9.36
2015-09-11,Blue,15.37,15.52
2015-09-10,Oficial,9.31,9.36
2015-09-10,Blue,15.40,15.55
2015-09-09,Oficial,9.30,9.35
2015-09-09,Blue,15.38,15.53
2015-09-08,Oficial,9.29,9.34
2015-09-08,Blue,15.33,15.48
2015-09-07,Oficial,9.29,9.34
2015-09-07,Blue,15.31,15.46
2015-09-06,Oficial,9.29,9.34
2015-09-06,Blue,15.33,15.48
2015-09-05,Oficial,9.29,9.34
2015-09-05,Blue,15.33,15.48
2015-09-04,Oficial,9.28,9.33
2015-09-04,Blue,15.43,15.58
2015-09-03,Oficial,9.27,9.32
2015-09-03,Blue,15.49,15.64
2015-09-02,Oficial,9.27,9.32
2015-09-02,Blue,15.41,15.56
2015-09-01,Oficial,9.26,9.31
2015-09-01,Blue,15.33,15.48
2015-08-31,Oficial,9.25,9.30
2015-08-31,Blue,15.35,15.50
2015-08-30,Oficial,9.25,9.30
2015-08-30,Blue,15.38,15.53
2015-08-29,Oficial,9.25,9.30
2015-08-29,Blue,15.38,15.53
2015-08-28,Oficial,9.25,9.30
2015-08-28,Blue,15.46,15.61
2015-08-27,Oficial,9.24,9.29
2015-08-27,Blue,15.65,15.80
2015-08-26,Oficial,9.24,9.29
2015-08-26,Blue,15.80,15.95
2015-08-25,Oficial,9.23,9.28
2015-08-25,Blue,15.76,15.91
2015-08-24,Oficial,9.22,9.27
2015-08-24,Blue,15.52,15.67
2015-08-23,Oficial,9.22,9.27
2015-08-23,Blue,15.40,15.55
2015-08-22,Oficial,9.22,9.27
2015-08-22,Blue,15.40,15.55
2015-08-21,Oficial,9.22,9.27
2015-08-21,Blue,15.29,15.44
2015-08-20,Oficial,9.21,9.26
2015-08-20,Blue,15.09,15.24
2015-08-19,Oficial,9.21,9.26
2015-08-19,Blue,14.95,15.10
2015-08-18,Oficial,9.21,9.26
2015-08-18,Blue,14.93,15.08
2015-08-17,Oficial,9.21,9.26
2015-08-17,Blue,14.95,15.10
2015-08-16,Oficial,9.21,9.26
2015-08-16,Blue,14.95,15.10
2015-08-15,Oficial,9.21,9.26
2015-08-15,Blue,14.95,15.10
2015-08-14,Oficial,9.20,9.25
2015-08-14,Blue,14.86,15.01
2015-08-13,Oficial,9.19,9.24
2015-08-13,Blue,14.76,14.91
2015-08-12,Oficial,9.19,9.24
2015-08-12,Blue,14.70,14.85
2015-08-11,Oficial,9.18,9.23
2015-08-11,Blue,14.67,14.82
2015-08-10,Oficial,9.18,9.23
2015-08-10,Blue,14.72,14.87
2015-08-09,Oficial,9.18,9.23
2015-08-09,Blue,14.77,14.92
2015-08-08,Oficial,9.18,9.23
2015-08-08,Blue,14.77,14.92
2015-08-07,Oficial,9.17,9.22
2015-08-07,Blue,14.81,14.96
2015-08-06,Oficial,9.17,9.22
2015-08-06,Blue,14.81,14.96
2015-08-05,Oficial,9.16,9.21
2015-08-05,Blue,14.78,14.93
2015-08-04,Oficial,9.16,9.21
2015-08-04,Blue,14.74,14.89
2015-08-03,Oficial,9.15,9.20
2015-08-03,Blue,14.77,14.92
2015-08-02,Oficial,9.15,9.20
2015-08-02,Blue,14.79,14.94
2015-08-01,Oficial,9.15,9.20
2015-08-01,Blue,14.79,14.94
2015-07-31,Oficial,9.15,9.20
2015-07-31,Blue,14.78,14.93
2015-07-30,Oficial,9.15,9.20
2015-07-30,Blue,14.77,14.92
2015-07-29,Oficial,9.14,9.19
2015-07-29,Blue,14.80,14.95
2015-07-28,Oficial,9.14,9.19
2015-07-28,Blue,14.64,14.79
2015-07-27,Oficial,9.13,9.18
2015-07-27,Blue,14.39,14.55
2015-07-26,Oficial,9.13,9.18
2015-07-26,Blue,14.34,14.49
2015-07-25,Oficial,9.13,9.18
2015-07-25,Blue,14.34,14.49
2015-07-24,Oficial,9.13,9.18
2015-07-24,Blue,14.42,14.57
2015-07-23,Oficial,9.12,9.17
2015-07-23,Blue,14.63,14.78
2015-07-22,Oficial,9.12,9.17
2015-07-22,Blue,14.85,15.00
2015-07-21,Oficial,9.12,9.17
2015-07-21,Blue,14.61,14.76
2015-07-20,Oficial,9.11,9.16
2015-07-20,Blue,14.20,14.35
2015-07-19,Oficial,9.11,9.16
2015-07-19,Blue,14.07,14.22
2015-07-18,Oficial,9.11,9.16
2015-07-18,Blue,14.07,14.22
2015-07-17,Oficial,9.11,9.16
2015-07-17,Blue,14.01,14.16
2015-07-16,Oficial,9.10,9.15
2015-07-16,Blue,13.87,14.02
2015-07-15,Oficial,9.10,9.15
2015-07-15,Blue,13.81,13.96
2015-07-14,Oficial,9.09,9.14
2015-07-14,Blue,13.78,13.93
2015-07-13,Oficial,9.09,9.14
2015-07-13,Blue,13.56,13.71
2015-07-12,Oficial,9.09,9.14
2015-07-12,Blue,13.47,13.62
2015-07-11,Oficial,9.09,9.14
2015-07-11,Blue,13.47,13.62
2015-07-10,Oficial,9.08,9.13
2015-07-10,Blue,13.41,13.61
2015-07-09,Oficial,9.08,9.13
2015-07-09,Blue,13.35,13.60
2015-07-08,Oficial,9.08,9.13
2015-07-08,Blue,13.34,13.59
2015-07-07,Oficial,9.07,9.12
2015-07-07,Blue,13.32,13.50
2015-07-06,Oficial,9.07,9.12
2015-07-06,Blue,13.31,13.46
2015-07-05,Oficial,9.07,9.12
2015-07-05,Blue,13.33,13.48
2015-07-04,Oficial,9.07,9.12
2015-07-04,Blue,13.33,13.48
2015-07-03,Oficial,9.06,9.11
2015-07-03,Blue,13.40,13.52
2015-07-02,Oficial,9.06,9.11
2015-07-02,Blue,13.45,13.55
2015-07-01,Oficial,9.05,9.10
2015-07-01,Blue,13.37,13.47
2015-06-30,Oficial,9.05,9.10
2015-06-30,Blue,13.23,13.33
2015-06-29,Oficial,9.04,9.09
2015-06-29,Blue,13.18,13.28
2015-06-28,Oficial,9.04,9.09
2015-06-28,Blue,13.18,13.28
2015-06-27,Oficial,9.04,9.09
2015-06-27,Blue,13.18,13.28
2015-06-26,Oficial,9.04,9.09
2015-06-26,Blue,13.31,13.41
2015-06-25,Oficial,9.03,9.08
2015-06-25,Blue,13.46,13.56
2015-06-24,Oficial,9.03,9.08
2015-06-24,Blue,13.33,13.43
2015-06-23,Oficial,9.03,9.08
2015-06-23,Blue,13.07,13.17
2015-06-22,Oficial,9.02,9.07
2015-06-22,Blue,12.93,13.03
2015-06-21,Oficial,9.02,9.07
2015-06-21,Blue,12.92,13.02
2015-06-20,Oficial,9.02,9.07
2015-06-20,Blue,12.92,13.02
2015-06-19,Oficial,9.02,9.07
2015-06-19,Blue,12.95,13.05
2015-06-18,Oficial,9.01,9.06
2015-06-18,Blue,12.89,12.99
2015-06-17,Oficial,9.01,9.06
2015-06-17,Blue,12.78,12.88
2015-06-16,Oficial,9.01,9.06
2015-06-16,Blue,12.67,12.77
2015-06-15,Oficial,9.00,9.05
2015-06-15,Blue,12.59,12.69
2015-06-14,Oficial,9.00,9.05
2015-06-14,Blue,12.58,12.68
2015-06-13,Oficial,9.00,9.05
2015-06-13,Blue,12.58,12.68
2015-06-12,Oficial,8.98,9.05
2015-06-12,Blue,12.57,12.67
2015-06-11,Oficial,8.99,9.04
2015-06-11,Blue,12.54,12.64
2015-06-10,Oficial,8.99,9.04
2015-06-10,Blue,12.52,12.62
2015-06-09,Oficial,8.98,9.03
2015-06-09,Blue,12.52,12.62
2015-06-08,Oficial,8.98,9.03
2015-06-08,Blue,12.53,12.63
2015-06-07,Oficial,8.98,9.03
2015-06-07,Blue,12.55,12.65
2015-06-06,Oficial,8.98,9.03
2015-06-06,Blue,12.55,12.65
2015-06-05,Oficial,8.97,9.02
2015-06-05,Blue,12.54,12.64
2015-06-04,Oficial,8.97,9.02
2015-06-04,Blue,12.55,12.65
2015-06-03,Oficial,8.97,9.02
2015-06-03,Blue,12.57,12.67
2015-06-02,Oficial,8.96,9.01
2015-06-02,Blue,12.55,12.65
2015-06-01,Oficial,8.96,9.01
2015-06-01,Blue,12.54,12.64
2015-05-31,Oficial,8.96,9.01
2015-05-31,Blue,12.55,12.65
2015-05-30,Oficial,8.96,9.01
2015-05-30,Blue,12.55,12.65
2015-05-29,Oficial,8.95,9.00
2015-05-29,Blue,12.58,12.68
2015-05-28,Oficial,8.95,9.00
2015-05-28,Blue,12.61,12.71
2015-05-27,Oficial,8.94,8.99
2015-05-27,Blue,12.62,12.72
2015-05-26,Oficial,8.94,8.99
2015-05-26,Blue,12.58,12.68
2015-05-25,Oficial,8.94,8.99
2015-05-25,Blue,12.55,12.65
2015-05-24,Oficial,8.94,8.99
2015-05-24,Blue,12.55,12.65
2015-05-23,Oficial,8.94,8.99
2015-05-23,Blue,12.55,12.65
2015-05-22,Oficial,8.93,8.98
2015-05-22,Blue,12.54,12.64
2015-05-21,Oficial,8.93,8.98
2015-05-21,Blue,12.54,12.64
2015-05-20,Oficial,8.92,8.97
2015-05-20,Blue,12.57,12.67
2015-05-19,Oficial,8.92,8.97
2015-05-19,Blue,12.58,12.68
2015-05-18,Oficial,8.91,8.96
2015-05-18,Blue,12.55,12.65
2015-05-17,Oficial,8.91,8.96
2015-05-17,Blue,12.55,12.65
2015-05-16,Oficial,8.91,8.96
2015-05-16,Blue,12.55,12.65
2015-05-15,Oficial,8.91,8.96
2015-05-15,Blue,12.53,12.63
2015-05-14,Oficial,8.90,8.95
2015-05-14,Blue,12.50,12.60
2015-05-13,Oficial,8.90,8.95
2015-05-13,Blue,12.46,12.56
2015-05-12,Oficial,8.90,8.95
2015-05-12,Blue,12.43,12.53
2015-05-11,Oficial,8.89,8.94
2015-05-11,Blue,12.45,12.55
2015-05-10,Oficial,8.89,8.94
2015-05-10,Blue,12.47,12.57
2015-05-09,Oficial,8.89,8.94
2015-05-09,Blue,12.47,12.57
2015-05-08,Oficial,8.89,8.94
2015-05-08,Blue,12.48,12.58
2015-05-07,Oficial,8.89,8.94
2015-05-07,Blue,12.50,12.60
2015-05-06,Oficial,8.88,8.93
2015-05-06,Blue,12.49,12.59
2015-05-05,Oficial,8.88,8.93
2015-05-05,Blue,12.48,12.58
2015-05-04,Oficial,8.87,8.92
2015-05-04,Blue,12.56,12.66
2015-05-03,Oficial,8.87,8.92
2015-05-03,Blue,12.60,12.70
2015-05-02,Oficial,8.87,8.92
2015-05-02,Blue,12.60,12.70
2015-05-01,Oficial,8.87,8.92
2015-05-01,Blue,12.60,12.70
2015-04-30,Oficial,8.87,8.92
2015-04-30,Blue,12.62,12.72
2015-04-29,Oficial,8.86,8.91
2015-04-29,Blue,12.63,12.73
2015-04-28,Oficial,8.86,8.91
2015-04-28,Blue,12.61,12.71
2015-04-27,Oficial,8.85,8.90
2015-04-27,Blue,12.65,12.75
2015-04-26,Oficial,8.85,8.90
2015-04-26,Blue,12.70,12.80
2015-04-25,Oficial,8.85,8.90
2015-04-25,Blue,12.70,12.80
2015-04-24,Oficial,8.85,8.90
2015-04-24,Blue,12.72,12.82
2015-04-23,Oficial,8.84,8.89
2015-04-23,Blue,12.72,12.82
2015-04-22,Oficial,8.84,8.89
2015-04-22,Blue,12.64,12.74
2015-04-21,Oficial,8.83,8.88
2015-04-21,Blue,12.59,12.69
2015-04-20,Oficial,8.83,8.88
2015-04-20,Blue,12.59,12.69
2015-04-19,Oficial,8.83,8.88
2015-04-19,Blue,12.61,12.71
2015-04-18,Oficial,8.83,8.88
2015-04-18,Blue,12.61,12.71
2015-04-17,Oficial,8.83,8.88
2015-04-17,Blue,12.61,12.71
2015-04-16,Oficial,8.83,8.88
2015-04-16,Blue,12.66,12.76
2015-04-15,Oficial,8.82,8.87
2015-04-15,Blue,12.53,12.63
2015-04-14,Oficial,8.82,8.87
2015-04-14,Blue,12.35,12.45
2015-04-13,Oficial,8.81,8.86
2015-04-13,Blue,12.30,12.40
2015-04-12,Oficial,8.81,8.86
2015-04-12,Blue,12.30,12.40
2015-04-11,Oficial,8.81,8.86
2015-04-11,Blue,12.30,12.40
2015-04-10,Oficial,8.81,8.86
2015-04-10,Blue,12.29,12.39
2015-04-09,Oficial,8.81,8.86
2015-04-09,Blue,12.32,12.42
2015-04-08,Oficial,8.80,8.85
2015-04-08,Blue,12.31,12.41
2015-04-07,Oficial,8.80,8.85
2015-04-07,Blue,12.34,12.44
2015-04-06,Oficial,8.79,8.84
2015-04-06,Blue,12.43,12.53
2015-04-05,Oficial,8.79,8.84
2015-04-05,Blue,12.45,12.55
2015-04-04,Oficial,8.79,8.84
2015-04-04,Blue,12.45,12.55
2015-04-03,Oficial,8.79,8.84
2015-04-03,Blue,12.45,12.55
2015-04-02,Oficial,8.79,8.84
2015-04-02,Blue,12.45,12.55
2015-04-01,Oficial,8.79,8.84
2015-04-01,Blue,12.48,12.58
2015-03-31,Oficial,8.78,8.83
2015-03-31,Blue,12.52,12.62
2015-03-30,Oficial,8.77,8.82
2015-03-30,Blue,12.61,12.71
2015-03-29,Oficial,8.77,8.82
2015-03-29,Blue,12.68,12.78
2015-03-28,Oficial,8.77,8.82
2015-03-28,Blue,12.68,12.78
2015-03-27,Oficial,8.77,8.82
2015-03-27,Blue,12.68,12.78
2015-03-26,Oficial,8.77,8.82
2015-03-26,Blue,12.70,12.80
2015-03-25,Oficial,8.76,8.81
2015-03-25,Blue,12.72,12.82
2015-03-24,Oficial,8.76,8.81
2015-03-24,Blue,12.72,12.82
2015-03-23,Oficial,8.76,8.81
2015-03-23,Blue,12.72,12.82
2015-03-22,Oficial,8.76,8.81
2015-03-22,Blue,12.72,12.82
2015-03-21,Oficial,8.76,8.81
2015-03-21,Blue,12.72,12.82
2015-03-20,Oficial,8.74,8.81
2015-03-20,Blue,12.74,12.84
2015-03-19,Oficial,8.73,8.81
2015-03-19,Blue,12.82,12.92
2015-03-18,Oficial,8.75,8.80
2015-03-18,Blue,12.82,12.92
2015-03-17,Oficial,8.75,8.80
2015-03-17,Blue,12.78,12.88
2015-03-16,Oficial,8.75,8.80
2015-03-16,Blue,12.82,12.92
2015-03-15,Oficial,8.75,8.80
2015-03-15,Blue,12.86,12.96
2015-03-14,Oficial,8.75,8.80
2015-03-14,Blue,12.86,12.96
2015-03-13,Oficial,8.74,8.79
2015-03-13,Blue,12.84,12.94
2015-03-12,Oficial,8.74,8.79
2015-03-12,Blue,12.77,12.87
2015-03-11,Oficial,8.74,8.79
2015-03-11,Blue,12.68,12.78
2015-03-10,Oficial,8.72,8.78
2015-03-10,Blue,12.66,12.76
2015-03-09,Oficial,8.72,8.77
2015-03-09,Blue,12.69,12.79
2015-03-08,Oficial,8.72,8.77
2015-03-08,Blue,12.71,12.81
2015-03-07,Oficial,8.72,8.77
2015-03-07,Blue,12.71,12.81
2015-03-06,Oficial,8.72,8.77
2015-03-06,Blue,12.73,12.83
2015-03-05,Oficial,8.71,8.76
2015-03-05,Blue,12.80,12.90
2015-03-04,Oficial,8.70,8.75
2015-03-04,Blue,12.83,12.93
2015-03-03,Oficial,8.70,8.75
2015-03-03,Blue,12.87,12.97
2015-03-02,Oficial,8.69,8.74
2015-03-02,Blue,12.92,13.02
2015-03-01,Oficial,8.69,8.74
2015-03-01,Blue,12.93,13.03
2015-02-28,Oficial,8.69,8.74
2015-02-28,Blue,12.93,13.03
2015-02-27,Oficial,8.69,8.74
2015-02-27,Blue,12.96,13.06
2015-02-26,Oficial,8.69,8.74
2015-02-26,Blue,13.03,13.13
2015-02-25,Oficial,8.68,8.73
2015-02-25,Blue,13.02,13.12
2015-02-24,Oficial,8.68,8.73
2015-02-24,Blue,13.02,13.12
2015-02-23,Oficial,8.67,8.72
2015-02-23,Blue,12.95,13.05
2015-02-22,Oficial,8.67,8.72
2015-02-22,Blue,12.92,13.02
2015-02-21,Oficial,8.67,8.72
2015-02-21,Blue,12.92,13.02
2015-02-20,Oficial,8.66,8.71
2015-02-20,Blue,12.80,12.90
2015-02-19,Oficial,8.65,8.70
2015-02-19,Blue,12.84,12.94
2015-02-18,Oficial,8.65,8.70
2015-02-18,Blue,13.02,13.12
2015-02-17,Oficial,8.65,8.70
2015-02-17,Blue,13.09,13.19
2015-02-16,Oficial,8.65,8.70
2015-02-16,Blue,13.09,13.19
2015-02-15,Oficial,8.65,8.70
2015-02-15,Blue,13.09,13.19
2015-02-14,Oficial,8.65,8.70
2015-02-14,Blue,13.09,13.19
2015-02-13,Oficial,8.65,8.70
2015-02-13,Blue,13.04,13.14
2015-02-12,Oficial,8.64,8.69
2015-02-12,Blue,13.03,13.13
2015-02-11,Oficial,8.64,8.69
2015-02-11,Blue,13.07,13.16
2015-02-10,Oficial,8.63,8.68
2015-02-10,Blue,13.08,13.18
2015-02-09,Oficial,8.63,8.68
2015-02-09,Blue,13.09,13.19
2015-02-08,Oficial,8.63,8.68
2015-02-08,Blue,13.10,13.20
2015-02-07,Oficial,8.63,8.68
2015-02-07,Blue,13.10,13.20
2015-02-06,Oficial,8.63,8.68
2015-02-06,Blue,13.12,13.22
2015-02-05,Oficial,8.63,8.68
2015-02-05,Blue,13.18,13.28
2015-02-04,Oficial,8.63,8.68
2015-02-04,Blue,13.20,13.30
2015-02-03,Oficial,8.62,8.67
2015-02-03,Blue,13.25,13.35
2015-02-02,Oficial,8.61,8.66
2015-02-02,Blue,13.40,13.50
2015-02-01,Oficial,8.61,8.66
2015-02-01,Blue,13.50,13.60
2015-01-31,Oficial,8.61,8.66
2015-01-31,Blue,13.50,13.60
2015-01-30,Oficial,8.60,8.65
2015-01-30,Blue,13.52,13.60
2015-01-29,Oficial,8.60,8.65
2015-01-29,Blue,13.58,13.68
2015-01-28,Oficial,8.59,8.64
2015-01-28,Blue,13.59,13.69
2015-01-27,Oficial,8.59,8.64
2015-01-27,Blue,13.55,13.65
2015-01-26,Oficial,8.59,8.64
2015-01-26,Blue,13.56,13.66
2015-01-25,Oficial,8.59,8.64
2015-01-25,Blue,13.57,13.67
2015-01-24,Oficial,8.59,8.64
2015-01-24,Blue,13.57,13.67
2015-01-23,Oficial,8.59,8.64
2015-01-23,Blue,13.59,13.69
2015-01-22,Oficial,8.58,8.63
2015-01-22,Blue,13.57,13.67
2015-01-21,Oficial,8.58,8.63
2015-01-21,Blue,13.55,13.65
2015-01-20,Oficial,8.57,8.62
2015-01-20,Blue,13.57,13.67
2015-01-19,Oficial,8.56,8.61
2015-01-19,Blue,13.54,13.64
2015-01-18,Oficial,8.56,8.61
2015-01-18,Blue,13.49,13.59
2015-01-17,Oficial,8.56,8.61
2015-01-17,Blue,13.49,13.59
2015-01-16,Oficial,8.56,8.61
2015-01-16,Blue,13.50,13.60
2015-01-15,Oficial,8.56,8.61
2015-01-15,Blue,13.52,13.62
2015-01-14,Oficial,8.56,8.61
2015-01-14,Blue,13.50,13.60
2015-01-13,Oficial,8.56,8.61
2015-01-13,Blue,13.55,13.65
2015-01-12,Oficial,8.56,8.61
2015-01-12,Blue,13.63,13.73
2015-01-11,Oficial,8.56,8.61
2015-01-11,Blue,13.67,13.77
2015-01-10,Oficial,8.56,8.61
2015-01-10,Blue,13.67,13.77
2015-01-09,Oficial,8.56,8.61
2015-01-09,Blue,13.66,13.76
2015-01-08,Oficial,8.56,8.60
2015-01-08,Blue,13.67,13.76
2015-01-07,Oficial,8.54,8.59
2015-01-07,Blue,13.65,13.75
2015-01-06,Oficial,8.53,8.58
2015-01-06,Blue,13.65,13.75
2015-01-05,Oficial,8.52,8.57
2015-01-05,Blue,13.68,13.78
2015-01-04,Oficial,8.52,8.57
2015-01-04,Blue,13.70,13.80
2015-01-03,Oficial,8.52,8.57
2015-01-03,Blue,13.70,13.80
2015-01-02,Oficial,8.52,8.57
2015-01-02,Blue,13.70,13.80
2015-01-01,Oficial,8.52,8.57
2015-01-01,Blue,13.70,13.80
2014-12-31,Oficial,8.52,8.57
2014-12-31,Blue,13.70,13.80
2014-12-30,Oficial,8.52,8.57
2014-12-30,Blue,13.55,13.65
2014-12-29,Oficial,8.52,8.57
2014-12-29,Blue,13.40,13.50
2014-12-28,Oficial,8.52,8.57
2014-12-28,Blue,13.28,13.38
2014-12-27,Oficial,8.52,8.57
2014-12-27,Blue,13.28,13.38
2014-12-26,Oficial,8.52,8.57
2014-12-26,Blue,13.28,13.38
2014-12-25,Oficial,8.52,8.57
2014-12-25,Blue,13.28,13.38
2014-12-24,Oficial,8.52,8.57
2014-12-24,Blue,13.28,13.38
2014-12-23,Oficial,8.52,8.57
2014-12-23,Blue,13.15,13.25
2014-12-22,Oficial,8.52,8.57
2014-12-22,Blue,13.04,13.14
2014-12-21,Oficial,8.52,8.57
2014-12-21,Blue,13.00,13.10
2014-12-20,Oficial,8.52,8.57
2014-12-20,Blue,13.00,13.10
2014-12-19,Oficial,8.52,8.57
2014-12-19,Blue,13.03,13.13
2014-12-18,Oficial,8.52,8.57
2014-12-18,Blue,13.02,13.12
2014-12-17,Oficial,8.52,8.57
2014-12-17,Blue,13.03,13.13
2014-12-16,Oficial,8.52,8.57
2014-12-16,Blue,13.05,13.15
2014-12-15,Oficial,8.52,8.57
2014-12-15,Blue,12.90,13.00
2014-12-14,Oficial,8.52,8.57
2014-12-14,Blue,12.75,12.85
2014-12-13,Oficial,8.52,8.57
2014-12-13,Blue,12.75,12.85
2014-12-12,Oficial,8.52,8.57
2014-12-12,Blue,12.67,12.77
2014-12-11,Oficial,8.52,8.57
2014-12-11,Blue,12.64,12.74
2014-12-10,Oficial,8.52,8.57
2014-12-10,Blue,12.69,12.79
2014-12-09,Oficial,8.51,8.56
2014-12-09,Blue,12.69,12.79
2014-12-08,Oficial,8.51,8.56
2014-12-08,Blue,12.68,12.78
2014-12-07,Oficial,8.51,8.56
2014-12-07,Blue,12.68,12.78
2014-12-06,Oficial,8.51,8.56
2014-12-06,Blue,12.68,12.78
2014-12-05,Oficial,8.51,8.56
2014-12-05,Blue,12.75,12.85
2014-12-04,Oficial,8.51,8.56
2014-12-04,Blue,12.90,13.00
2014-12-03,Oficial,8.51,8.56
2014-12-03,Blue,12.92,13.02
2014-12-02,Oficial,8.50,8.55
2014-12-02,Blue,12.95,13.05
2014-12-01,Oficial,8.49,8.54
2014-12-01,Blue,13.00,13.10
2014-11-30,Oficial,8.49,8.54
2014-11-30,Blue,13.00,13.10
2014-11-29,Oficial,8.49,8.54
2014-11-29,Blue,13.00,13.10
2014-11-28,Oficial,8.49,8.54
2014-11-28,Blue,13.06,13.16
2014-11-27,Oficial,8.49,8.54
2014-11-27,Blue,13.15,13.25
2014-11-26,Oficial,8.49,8.54
2014-11-26,Blue,13.22,13.32
2014-11-25,Oficial,8.48,8.53
2014-11-25,Blue,13.26,13.36
2014-11-24,Oficial,8.48,8.53
2014-11-24,Blue,13.28,13.38
2014-11-23,Oficial,8.48,8.53
2014-11-23,Blue,13.28,13.38
2014-11-22,Oficial,8.48,8.53
2014-11-22,Blue,13.28,13.38
2014-11-21,Oficial,8.48,8.53
2014-11-21,Blue,13.35,13.45
2014-11-20,Oficial,8.48,8.53
2014-11-20,Blue,13.43,13.53
2014-11-19,Oficial,8.48,8.53
2014-11-19,Blue,13.45,13.55
2014-11-18,Oficial,8.48,8.53
2014-11-18,Blue,13.41,13.51
2014-11-17,Oficial,8.48,8.53
2014-11-17,Blue,13.29,13.39
2014-11-16,Oficial,8.48,8.53
2014-11-16,Blue,13.28,13.38
2014-11-15,Oficial,8.48,8.53
2014-11-15,Blue,13.28,13.38
2014-11-14,Oficial,8.47,8.52
2014-11-14,Blue,13.20,13.30
2014-11-13,Oficial,8.47,8.52
2014-11-13,Blue,13.50,13.60
2014-11-12,Oficial,8.47,8.52
2014-11-12,Blue,13.25,13.35
2014-11-11,Oficial,8.47,8.52
2014-11-11,Blue,12.73,12.83
2014-11-10,Oficial,8.47,8.52
2014-11-10,Blue,12.78,12.88
2014-11-09,Oficial,8.47,8.52
2014-11-09,Blue,13.00,13.10
2014-11-08,Oficial,8.47,8.52
2014-11-08,Blue,13.00,13.10
2014-11-07,Oficial,8.47,8.52
2014-11-07,Blue,13.23,13.33
2014-11-06,Oficial,8.47,8.52
2014-11-06,Blue,13.40,13.50
2014-11-05,Oficial,8.47,8.52
2014-11-05,Blue,13.46,13.56
2014-11-04,Oficial,8.47,8.52
2014-11-04,Blue,13.64,13.74
2014-11-03,Oficial,8.47,8.52
2014-11-03,Blue,14.05,14.15
2014-11-02,Oficial,8.47,8.52
2014-11-02,Blue,14.18,14.28
2014-11-01,Oficial,8.47,8.52
2014-11-01,Blue,14.18,14.28
2014-10-31,Oficial,8.47,8.52
2014-10-31,Blue,14.18,14.28
2014-10-30,Oficial,8.47,8.52
2014-10-30,Blue,14.35,14.45
2014-10-29,Oficial,8.47,8.52
2014-10-29,Blue,14.48,14.58
2014-10-28,Oficial,8.46,8.51
2014-10-28,Blue,14.56,14.66
2014-10-27,Oficial,8.46,8.51
2014-10-27,Blue,14.57,14.67
2014-10-26,Oficial,8.46,8.51
2014-10-26,Blue,14.55,14.65
2014-10-25,Oficial,8.46,8.51
2014-10-25,Blue,14.55,14.65
2014-10-24,Oficial,8.45,8.50
2014-10-24,Blue,14.58,14.68
2014-10-23,Oficial,8.45,8.50
2014-10-23,Blue,14.60,14.70
2014-10-22,Oficial,8.45,8.50
2014-10-22,Blue,14.59,14.69
2014-10-21,Oficial,8.45,8.50
2014-10-21,Blue,14.59,14.69
2014-10-20,Oficial,8.44,8.49
2014-10-20,Blue,14.59,14.69
2014-10-19,Oficial,8.44,8.49
2014-10-19,Blue,14.60,14.70
2014-10-18,Oficial,8.44,8.49
2014-10-18,Blue,14.60,14.70
2014-10-17,Oficial,8.44,8.49
2014-10-17,Blue,14.57,14.67
2014-10-16,Oficial,8.44,8.49
2014-10-16,Blue,14.62,14.69
2014-10-15,Oficial,8.44,8.49
2014-10-15,Blue,14.66,14.74
2014-10-14,Oficial,8.43,8.48
2014-10-14,Blue,14.81,14.91
2014-10-13,Oficial,8.43,8.48
